Index	Timecode	Active Area Aspect Ratio	Anamorphic Lens Squeeze Ratio	Aperture Ring T Stop Position	Aperture Value	Aspect Ratio	Audio Bit Depth	Audio Codec	Audio Sampling Rate	Auto Exposure Mode	Auto Focus Sensing Area Setting	Auto White Balance Mode	Camera	Camera Attributes	Camera Knee Point	Camera Knee Slope	Camera Master Black Level	Camera Master Gain Adjustment	Camera Roll Angle	Camera Tilt Angle	Capture FPS	Capture Gamma Equation	Color For Look	Color Primaries	Cooke Distortion Mapping	Cooke Inertial Data	Cooke Protocol User Metadata	Creation Date	Current Focal Length	Drop Frame	Duration	Effective Marker Aspect Ratio	Electrical Extender Magnification	Embedded 3DLUT	End	Entrance Pupil Position	Exposure Index	Far Focus Distance	Focus Distance	Focus Position From Image Plane	Focus Ring Position	Format FPS	Gamma For Look	Gamma for CDL	Horizontal Field of View	Hyperfocal Distance	ISO Sensitivity	Image Orientation	Image Sensor Dimension Effective Height	Image Sensor Dimension Effective Width	Image Sensor Readout Mode	Iris F-Number	Iris Ring Position	Iris T-Number	LED Wall Color Temperature	LED Wall Moire Alert Level	Lens Attributes	Lens Serial Number	Lens Zoom 35mm Still Camera Equivalent	Lens Zoom Actual Focal Length	Light Blend Ratio with LED Wall	Look Process Baked	Macro Setting	Monitoring Base Curve	Monitoring Characteristics	Monitoring Coding Equations	Monitoring Color Primaries	Monitoring Descriptions	ND Filter Wheel	Near Focus Distance	Normalised Zoom Value	Number of Audio Channels	Optical Extender Magnification	Pixel Aspect Ratio	Post-CDL Transform	Pre-CDL Transform	Raw Black Code	Raw Gray Code	Raw White Code	Resolution	Rotary Shutter Mode	Shutter Speed Angle	Shutter Speed Time	Start	Sub Sampling	Tint Correction	UMID	User Frame Line1	User Frame Line2	Video Bit Depth	Video Codec	Video Signal	White Balance	ZEISS eXtended Data	Zoom Ring Position	
57	00:03:26:20	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.092m	8395	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
58	00:03:26:21	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.092m	8395	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
59	00:03:26:22	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.216m	11584	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
60	00:03:26:23	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.216m	11584	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
61	00:03:27:00	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.43m	16343	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
62	00:03:27:01	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.43m	16343	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
63	00:03:27:02	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.713m	21469	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
64	00:03:27:03	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.40000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.713m	21469	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
65	00:03:27:04	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.40000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.857m	23661	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
66	00:03:27:05	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.825m	23183	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
67	00:03:27:06	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.825m	23183	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
68	00:03:27:07	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.825m	18038	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
69	00:03:27:08	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.514m	18038	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
70	00:03:27:09	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.514m	13317	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
71	00:03:27:10	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.288m	13317	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
72	00:03:27:11	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.288m	9728	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
73	00:03:27:12	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.141m	9728	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
74	00:03:27:13	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.141m	9737	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
75	00:03:27:14	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.143m	9737	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
76	00:03:27:15	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.143m	15731	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
77	00:03:27:16	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.4m	15731	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
78	00:03:27:17	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.656m	20556	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
79	00:03:27:18	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.656m	20556	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
80	00:03:27:19	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.748m	21993	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
81	00:03:27:20	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.20000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.748m	21993	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
82	00:03:27:21	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.20000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.751m	22031	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
83	00:03:27:22	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.751m	22031	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
84	00:03:27:23	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.751m	22031	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
85	00:03:28:00	6048:4032				3:2	24	LPCM	48000	ManualExposureMode	ManualFocusMode	PresetWhiteBalanceSetup	VENICE 2/CineAltaV 2	MPC-3626 0010007 Version3.00				0.00dB	0.10000	-1.30000	24p	scene-linear	s-gamut3-cine					2025-07-25 14:59:51		NDF	00:00:07:12	6048:4032	100%	SL3SG3Ctos709.cube	00:03:31:23		500			2.751m	22031	24p	s-log3-cine	rec709			500	normal	23950um	35925um	ProgressiveFrame	22	19157				 T2.5_200 CMot		200mm	200mm		false		rec709	rec709	rec709	rec709	EMB1:SL3SG3Ctos709.cube	Clear			4	100%	1:1	none	EMB1:SL3SG3Ctos709.cube	512	1504	5472	6048x4032		172.50deg	1/50sec	00:03:24:12		0.00000	060A2B340101010501010D4313000000464AF93F810806CD143FA6FFFE70E4D1	5478x3830+0+0	5482x2284+0+0		X-OCN XT		5600		32768	
